write_millis,ecu_millis,breakout_millis,gps_millis,imu_millis,accel_millis,analogx1_millis,analogx2_millis,analogx3_millis,thermo_millis,rpm,time,syncloss_count,syncloss_code,lat,lon,elev,unixtime,ground_speed,afr,fuelload,spark_advance,baro,map,mat,clnt_temp,tps,batt,oil_press,ltcl_timing,ve1,ve2,egt,maf,in_temp,ax,ay,az,imu_x,imu_y,imu_z,susp_pot_1_FL,susp_pot_2_FR,susp_pot_4_RL,susp_pot_3_RR,oil_temp,amb_air_temp,brake1,brake2,rad_in,rad_out,steering,thermo_1,thermo_2,thermo_3,thermo_4
162775,0,0,161663,162739,162739,162739,162739,162739,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.027,0.747,-11.722,-0.688,0.085,-0.025,0,0,0.2437120718190481,0.801663824665229,0.38,0,-625,-625,253.589238786691,244.82014164179765,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
162800,0,0,161663,162764,162764,162764,162764,162764,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172,-10.214,-6.062,0.924,-0.125,0.012,0,0,0.23352475048899143,0.7985292642559808,0.384,0,-625,-625,254.28519887755556,250.24863035054113,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
162825,0,0,161663,162789,162789,162789,162789,162789,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718,3.562,-1.802,-0.914,0.098,-0.002,0,0,0.22960654997743118,0.801663824665229,0.396,0,-625,-625,252.75408667765356,246.07286980535383,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
162853,0,0,161663,162814,162814,162814,162814,162814,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.774,-9.89,-4.338,0.997,0.051,0.078,0,0,0.22647198956818296,0.800880184562917,0.404,0,-625,-625,252.89327869582638,249.55267025967663,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
162878,0,0,161663,162842,162842,162842,162842,162842,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.794,-2.248,-9.481,0.686,-0.106,0.049,0,0,0.22020286874968656,0.801663824665229,0.387,0,-625,-625,252.4757026413077,250.10943833236826,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
162903,0,0,161663,162867,162867,162867,162867,162867,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.375,5.854,-14.674,-0.758,0.2,0.085,0,0,0.22568834946587094,0.801663824665229,0.394,0,-625,-625,251.50135851409738,246.76882989621845,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
162928,0,0,161663,162892,162892,162892,162892,162892,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.494,-14.257,-2.083,0.958,-0.17,0.189,0,0,0.22333742915893479,0.800880184562917,0.403,0,-625,-625,252.19731860496194,251.64055053227025,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163132,0,0,161663,162917,162917,162917,162917,162917,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732,3.167,-5.401,-0.973,0.168,-0.112,0,0,0.2241210692612468,0.801663824665229,0.402,0,-625,-625,250.66620640505988,247.04721393256426,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163157,0,0,161663,163121,163121,163121,163121,163121,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818,4.46,-13.676,-0.46,-0.104,-0.176,0,0,0.20061186619188529,0.801663824665229,0.366,0,-625,-625,256.09469511380337,253.3108547503452,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163185,0,0,161663,163146,163146,163146,163146,163146,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,-2.047,-13.841,0.786,-0.291,0.185,0,0,0.20531370680575758,0.801663824665229,0.374,0,-625,-625,255.9555030956305,256.7906552046679,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163209,0,0,161663,163174,163174,163174,163174,163174,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.568,11.514,-19.975,0.23,-0.174,-0.138,0,0,0.3040523596970761,0.801663824665229,0.403,0,-625,-625,244.95933365997058,240.6443810966104,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163233,0,0,161663,163188,163187,163174,163174,163174,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.67,-5.207,-11.399,0.462,-0.059,0.021,0,0,0.3040523596970761,0.801663824665229,0.403,0,-625,-625,244.95933365997058,240.6443810966104,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163261,0,0,161663,163188,163187,163174,163174,163174,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.67,-5.207,-11.399,0.462,-0.059,0.021,0,0,0.3040523596970761,0.801663824665229,0.403,0,-625,-625,244.95933365997058,240.6443810966104,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163290,0,0,161663,163247,163247,163250,163250,163250,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.355,-8.849,-5.581,0.17,0.117,-0.11,0,0,0.211582827624254,0.801663824665229,0.342,0,-625,-625,251.2229744777515,245.09852567814352,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163319,0,0,161663,163277,163277,163279,163279,163279,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,1.608,-12.792,-0.132,0.225,-0.087,0,0,0.21550102813581426,0.800880184562917,0.387,0,-625,-625,251.2229744777515,245.93367778718095,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163540,0,0,161663,163306,163306,163308,163308,163308,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.122,-4.632,-8.648,0.2,0.017,-0.11,0,0,0.21550102813581426,0.800880184562917,0.384,0,-625,-625,251.08378245957863,245.93367778718095,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163569,0,0,161663,163526,163526,163529,163529,163529,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.342,10.86,-18.503,-0.888,0.119,0.221,0,0,0.16378078138321883,0.801663824665229,0.33,0,-625,-625,262.63671996793016,261.10560776802816,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163598,0,0,161663,163556,163556,163558,163558,163558,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.607,13.518,-16.52,-0.698,-0.121,-0.036,0,0,0.18415542404333216,0.800880184562917,0.372,0,-625,-625,260.8272237316823,260.13126364081774,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163627,0,0,161663,163585,163585,163587,163587,163587,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.298,12.577,-17.102,-0.775,0.055,0.004,0,0,0.19434274537338886,0.800880184562917,0.373,0,-625,-625,259.0177274954345,258.46095942274286,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163651,0,0,161663,163614,163614,163616,163616,163616,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.615,4.51,-10.673,-0.741,0.098,-0.04,0,0,0.1998282260895732,0.7993129043582928,0.37,0,-625,-625,258.18257538639705,258.46095942274286,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163680,0,0,161663,163630,163629,163616,163616,163616,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,-3.447,-9.495,0.138,0.044,-0.166,0,0,0.1998282260895732,0.7993129043582928,0.37,0,-625,-625,258.18257538639705,258.46095942274286,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163711,0,0,161663,163666,163666,163669,163669,163669,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,-11.255,-4.647,1.067,-0.351,0.236,0,0,0.18964090475951653,0.800880184562917,0.343,0,-625,-625,259.71368758629905,258.46095942274286,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163929,0,0,161663,163698,163698,163700,163700,163700,0,0,0,0,0,46.7333605,-117.1527979,763920,2026-05-02T02:43:24.000Z,0.055923407301360056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.625,-2.355,-12.052,0.234,-0.074,0.044,0,0,0.19591002557801296,0.801663824665229,0.346,0,-625,-625,258.46095942274286,255.25954300476587,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163957,0,0,163896,163907,163907,163896,163896,163896,0,0,0,0,0,46.7333613,-117.1527979,763926,2026-05-02T02:43:27.000Z,0.049212598425196846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42,-4.381,-10.573,0.441,0.095,-0.012,0,0,0.15672802046241036,0.801663824665229,0.286,0,-625,-625,265.42056033138834,265.42056033138834,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
163986,0,0,163932,163943,163943,163946,163946,163946,0,0,0,0,0,46.7333613,-117.1527978,763926,2026-05-02T02:43:27.000Z,0.14987473156764494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.964,10.767,-15.838,0.2,-0.381,-0.023,0,0,0.17475174281558753,0.800880184562917,0.314,0,-625,-625,265.0029842768696,265.83813638590703,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164015,0,0,163932,163973,163973,163975,163975,163975,0,0,0,0,0,46.7333613,-117.1527978,763926,2026-05-02T02:43:27.000Z,0.14987473156764494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.248,9.143,-17.195,-0.012,-0.121,-0.095,0,0,0.18964090475951653,0.801663824665229,0.36,0,-625,-625,263.3326800587947,264.7246002405238,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164044,0,0,163932,164002,164002,164004,164004,164004,0,0,0,0,0,46.7333613,-117.1527978,763926,2026-05-02T02:43:27.000Z,0.14987473156764494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.183,7.764,-18.653,-0.856,-0.023,0.025,0,0,0.2013955062941973,0.801663824665229,0.364,0,-625,-625,260.9664157498552,261.66237584071973,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164072,0,0,163932,164031,164031,164033,164033,164033,0,0,0,0,0,46.7333613,-117.1527978,763926,2026-05-02T02:43:27.000Z,0.14987473156764494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.249,0,-1.817,-1.297,0.083,0.213,0,0,0.2084482672150058,0.8000965444606049,0.361,0,-625,-625,259.15691951360736,258.3217674045699,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164108,0,0,163932,164050,164050,164033,164033,164033,0,0,0,0,0,46.7333613,-117.1527978,763926,2026-05-02T02:43:27.000Z,0.14987473156764494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.738,2.061,-4.711,-1.144,0.17,-0.068,0,0,0.2084482672150058,0.8000965444606049,0.361,0,-625,-625,259.15691951360736,258.3217674045699,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164316,0,0,164075,164086,164086,164075,164075,164075,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-10.328,-7.642,1.159,-0.087,0.025,0,0,0.1755353829178996,0.801663824665229,0.308,0,-625,-625,262.3583359315843,264.446216204178,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164345,0,0,164075,164303,164303,164305,164305,164305,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.877,3.375,-7.491,-1.039,0.219,0.204,0,0,0.2029627864988214,0.801663824665229,0.383,0,-625,-625,249.6918622778495,241.7579172419936,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164383,0,0,164075,164332,164332,164334,164334,164334,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.185,2.514,-3.972,-1.112,0.11,0.07,0,0,0.20453006670344553,0.800880184562917,0.379,0,-625,-625,250.24863035054113,244.26337356910602,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164414,0,0,164075,164361,164361,164350,164350,164350,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.492,4.036,-8.166,-0.905,0.142,0.042,0,0,0.211582827624254,0.801663824665229,0.371,0,-625,-625,250.52701438688695,244.26337356910602,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164438,0,0,164075,164400,164400,164403,164403,164403,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.113,-5.494,-8.116,-0.66,0.083,-0.07,0,0,0.19120818496414063,0.800880184562917,0.364,0,-625,-625,252.89327869582638,247.46478998708295,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164467,0,0,164075,164417,164416,164403,164403,164403,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.233,-5.372,-4.934,0.835,0,0.027,0,0,0.19120818496414063,0.800880184562917,0.364,0,-625,-625,252.89327869582638,247.46478998708295,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164496,0,0,164075,164453,164453,164456,164456,164456,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.286,6.055,-18.33,0.315,-0.306,0.014,0,0,0.1833717839410201,0.801663824665229,0.344,0,-625,-625,255.67711905928462,252.89327869582638,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164712,0,0,164075,164483,164483,164485,164485,164485,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.565,-1.544,-13.934,0.585,-0.138,0.134,0,0,0.19591002557801296,0.801663824665229,0.38,0,-625,-625,255.53792704111174,253.03247071399937,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164736,0,0,164075,164695,164695,164701,164701,164701,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.009,-0.172,-2.571,-0.771,0.185,0.093,0,0,0.17161718240633933,0.7953947038467326,0.334,0,-625,-625,261.80156785889267,256.3730791501492,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164763,0,0,164075,164715,164714,164701,164701,164701,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.982,-4.216,-0.517,-0.969,0.206,-0.055,0,0,0.17161718240633933,0.7953947038467326,0.334,0,-625,-625,261.80156785889267,256.3730791501492,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164788,0,0,164075,164752,164752,164752,164752,164752,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.016,14.811,-15.866,-0.594,0.08,-0.138,0,0,0.18102086363408396,0.800880184562917,0.342,0,-625,-625,261.80156785889267,257.2082312591866,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164813,0,0,164075,164777,164777,164777,164777,164777,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.596,-12.62,-1.436,0.718,-0.287,0.008,0,0,0.1904245448618286,0.801663824665229,0.375,0,-625,-625,260.2704556589907,258.18257538639705,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164838,0,0,164075,164802,164802,164802,164802,164802,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.542,0.89,-8.777,-0.945,0.023,-0.023,0,0,0.19904458598726116,0.800880184562917,0.384,0,-625,-625,258.3217674045699,253.8676228230368,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164863,0,0,164075,164827,164827,164827,164827,164827,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.232,-12.009,-2.858,1.141,-0.189,0.108,0,0,0.20609734690806963,0.801663824665229,0.404,0,-625,-625,257.90419135005124,257.3474232773595,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
164888,0,0,164075,164852,164852,164852,164852,164852,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.443,8.913,-7.319,-1.303,0.193,-0.002,0,0,0.211582827624254,0.800880184562917,0.411,0,-625,-625,255.8163110774576,251.64055053227025,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165097,0,0,164075,164877,164877,164877,164877,164877,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.867,-14.717,-4.072,1.267,0.134,0.119,0,0,0.21236646772656603,0.801663824665229,0.399,0,-625,-625,255.9555030956305,255.25954300476587,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165128,0,0,164075,165086,165086,165086,165086,165086,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.575,-13.747,-7.067,1.118,-0.106,-0.168,0,0,0.18493906414564426,0.800880184562917,0.354,0,-625,-625,256.09469511380337,251.64055053227025,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165153,0,0,164075,165117,165117,165117,165117,165117,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.953,-8.978,-9.186,0.098,0.155,-0.102,0,0,0.19904458598726116,0.800880184562917,0.372,0,-625,-625,255.9555030956305,249.83105429602244,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165178,0,0,164075,165142,165142,165142,165142,165142,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.964,7.865,-18.567,0.24,-0.166,0.021,0,0,0.2029627864988214,0.800880184562917,0.384,0,-625,-625,255.25954300476587,251.50135851409738,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165203,0,0,164075,165167,165167,165167,165167,165167,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.884,2.765,-10.996,-0.545,0.068,-0.157,0,0,0.21236646772656603,0.801663824665229,0.393,0,-625,-625,254.84196695024718,249.83105429602244,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165239,0,0,164075,165192,165192,165192,165192,165192,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.869,3.519,-18.725,0.607,-0.285,0.085,0,0,0.21079918752194193,0.800880184562917,0.406,0,-625,-625,254.42439089572844,251.7797425504432,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165270,0,0,164075,165217,165217,165206,165206,165206,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.596,6.148,-13.044,-0.688,0.08,-0.11,0,0,0.2194192286473745,0.801663824665229,0.399,0,-625,-625,253.45004676851806,250.80539842323282,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165308,0,0,164075,165256,165256,165259,165259,165259,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.395,9.761,-13.352,-0.46,0.008,-0.262,0,0,0.1888572646572045,0.800880184562917,0.342,0,-625,-625,255.53792704111174,252.75408667765356,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165515,0,0,164075,165286,165286,165275,165275,165275,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.984,8.691,-9.531,-0.903,0.183,-0.106,0,0,0.2013955062941973,0.801663824665229,0.345,0,-625,-625,256.09469511380337,252.3365106231348,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165548,0,0,164075,165493,165493,165482,165482,165482,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.048,1.766,-8.001,-0.986,0.055,0.125,0,0,0.18572270424795628,0.801663824665229,0.322,0,-625,-625,255.67711905928462,246.21206182352677,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165577,0,0,164075,165534,165534,165537,165537,165537,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.153,17.799,-19.4,-0.061,-0.106,-0.025,0,0,0.2766249561161543,0.801663824665229,0.362,0,-625,-625,240.6443810966104,244.40256558727896,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165606,0,0,164075,165564,165564,165566,165566,165566,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.735,12.742,-18.718,0.409,-0.108,-0.04,0,0,0.25154847284216864,0.800880184562917,0.373,0,-625,-625,242.73226136920402,246.07286980535383,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165637,0,0,164075,165593,165593,165595,165595,165595,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.128,13.855,-19.953,-0.051,-0.151,-0.085,0,0,0.23665931089823966,0.801663824665229,0.379,0,-625,-625,244.54175760545183,246.62963787804551,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165661,0,0,164075,165624,165624,165626,165626,165626,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,-3.62,-11.399,0.796,-0.323,0.174,0,0,0.22882290987511913,0.801663824665229,0.4,0,-625,-625,245.79448576900802,247.18640595073714,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165691,0,0,164075,165640,165639,165626,165626,165626,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,2.391,-8.454,-0.943,0.176,0.132,0,0,0.22882290987511913,0.801663824665229,0.4,0,-625,-625,245.79448576900802,247.18640595073714,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165894,0,0,164075,165677,165677,165680,165680,165680,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.724,-2.348,-6.593,-0.413,0.034,-0.219,0,0,0.1951263854757009,0.801663824665229,0.355,0,-625,-625,248.99590218698495,247.32559796891007,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165918,0,0,164075,165873,165873,165857,165857,165857,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.694,0.359,-11.14,-0.21,0.166,-0.1,0,0,0.166915341792467,0.800880184562917,0.308,0,-625,-625,257.62580731370537,256.2338871319763,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
165947,0,0,164075,165873,165873,165857,165857,165857,0,0,0,0,0,46.7333616,-117.1527979,763955,2026-05-02T02:43:27.000Z,0.2125089477451682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.694,0.359,-11.14,-0.21,0.166,-0.1,0,0,0.166915341792467,0.800880184562917,0.308,0,-625,-625,257.62580731370537,256.2338871319763,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
